subscriber_id,engagement_frequency,subscription_age,billing_history,content_preferences,interaction_recency,usage_patterns,feedback_ratings,device_preference,social_interactions,subscription_plan,promotions_offers,customer_service_interactions,competing_services_usage,geographic_location,email_engagement,subscription_status,cancellationRequested,pauseRequested,onHold,expired
341ece0e-9b3f-49bf-8fc4-bc928a69021b,1,110,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
5c791c5e-b3ab-49b3-b71e-06170138527c,2,171,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
824959dd-b9b2-47c7-82a7-97cec2118c8c,2,105,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
553e210c-c01d-4c23-a691-d0f401ebc38f,2,65,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
952e95eb-b372-4f6e-96d1-75422b0797e1,2,46,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
7e1a7612-b685-4e2c-a0d4-066e6de0e93d,1,108,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
ba0346f0-1e20-4755-939d-5b238e5bb5e1,2,76,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
76c1d4a8-dcd0-4554-900f-a193e945b852,1,89,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
dd84669c-b32b-4ed1-9711-a2c694939a2c,2,147,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
586dd0fb-8656-484e-a23f-123c8d889e11,1,92,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
3be7dde2-a83d-4487-a7ca-482d2122031d,2,33,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
3e0af28c-c936-4f36-9abd-17eb96d1a5ea,2,37,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
05ac0b1e-a10e-4a1e-a36b-7ca896035625,1,81,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
47ee5230-d9ee-46f4-b175-e2c74c546d90,1,158,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
c44066b2-6f5e-492d-92b2-e312afdc39fd,2,49,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
15dd281f-2ea9-4de7-998e-9ae6a0d08aaf,1,51,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
a878a303-6f7f-42b3-9ae0-373ec270711b,1,45,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
b0f0bc2f-3e92-4c99-9652-940fc1f25c74,1,54,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
8dae6aa4-a1d8-4d73-860e-8e39208d0f27,2,132,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
3ca5f2bc-c4b0-4256-b092-49f7bcd76036,1,107,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
43b52fa9-5d3c-4e12-8e4e-93d340a59656,2,35,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
56a08860-8ac0-42f4-a4a3-6dc45d6f122c,2,174,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
66add2e5-9ea4-4539-a57d-84bc184a21d0,2,63,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
5181216d-b2d9-42e0-a94c-0bc651337e2c,1,30,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
5bb24eab-c1f7-42d7-aaa4-ae09124c10b8,2,166,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
76b7f3ae-005e-4811-9793-d718f4391271,2,143,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
ba7ba12a-2570-44fc-8c9e-bf5788b855d0,2,171,1,2,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
f0405b58-b870-4966-8984-71b32eba6b4a,1,68,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
c3fd4ee6-f1e5-4c9f-b17c-8affb8007538,1,109,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
0b068de1-51bb-4cae-a453-1da8c781d874,1,142,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
a4dd0ded-ea8d-4290-a9ce-798727c52bab,1,110,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
a113f5f2-ce08-467b-91e0-95991749e8d2,1,61,1,2,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
6f3375f3-3e5b-405a-b55b-d5f8680c5816,1,69,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
f597d326-51b0-40d1-993f-22a3164d3a67,1,46,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
60ac1905-5c96-4bb0-bcae-710401f0e3e0,1,77,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
1a129992-bfc3-4143-9bcc-d807a2d9a237,2,34,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
d1b00033-e9cc-4e19-81c2-15d56f67cbe7,2,85,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
742d0e28-0a6c-4015-8b30-f0816483be78,2,180,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
6996fcd6-12eb-4376-8fd2-72bc0685e76f,1,102,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
067b068b-dfe4-4f83-9e74-e5558a8ed7d5,2,116,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
a7fe6ed5-8a70-4854-8372-9f5339d82cb2,2,51,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
aa537c85-c72b-43a3-9ae1-04191ac0a77d,1,116,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
3d6091d0-5570-4cff-8ae5-7ff870b6dc7c,1,91,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
8fa59d45-ad7b-45e4-9426-4b2995bbc7fe,2,109,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
4f817e76-973f-4795-8769-bb14bac8179d,1,75,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
e17a2745-d967-45f4-a77c-6faae3950fdb,2,47,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
25c63618-57b0-4bcb-99f3-0a7614abb429,2,180,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
68ed2f23-5095-47ef-8ad1-a49e6e086aff,1,165,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
8ba719a3-9fe9-4c72-8f41-c407b76cd450,2,141,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
022e1a85-4d5f-4095-b0cf-354a13bff63c,1,98,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
dadddf0d-3e98-43cc-a0ec-8585c1c9811a,1,115,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
6de529e2-6dd9-494a-ad57-0dd750882ffa,1,124,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
18e79065-ef84-45c6-af48-0ce3179f85e0,1,118,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
fe7e76f0-d2b4-4043-a357-9280db9a633b,1,180,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
3efddb97-baa5-4d57-ab53-a250c2cc7389,1,115,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
a635abb9-1f37-4079-9dd6-875f9833123b,2,94,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
4ad10fef-2349-4770-a498-9381966d55aa,1,123,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
de5b3b95-dc90-49d6-b8e0-ad00ef22e18f,1,165,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
9fa78539-fa86-451a-90fe-86b28fb2a2e5,2,174,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
f7d544a7-4ba0-4537-a655-0a6f74ac2776,2,165,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
d77a4f46-3a47-4575-bf1d-c213132315e9,2,78,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
536a08d8-6182-4b39-88c9-427f1dbaa183,2,128,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
24eae0eb-cd19-4f92-bfea-62be2ef4f498,2,131,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
69648d47-351d-48cb-80d7-f25ac4426be4,1,159,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
11c582ef-c656-45ff-a0eb-aeead24532ce,1,46,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
2c1b4e30-6aaa-48cc-9a06-b6acd54e10a4,1,162,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
374dfed5-55ad-4c67-b115-ecc7035d3c44,1,142,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
2f5295fb-4a15-4582-921e-5d5e601d560b,1,164,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
e1a7a013-0bf1-4210-ac9c-7525a15a88b4,2,93,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
b4685423-1bee-462b-a209-2d86383b0294,2,56,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
591b7c84-2d8f-4294-b8d0-b4b0426d5b72,2,73,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
f067f303-9a96-4c15-9355-fdfc7f090f18,2,64,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
dcb35eaf-064e-433a-b199-e5d0e4e2a810,1,146,1,2,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
5ce85ae3-19b3-4142-a8e7-f28d050b2bb6,1,156,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
acea23f0-7413-468e-bb6c-bc1f4eb650a9,2,99,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
129ee281-5c0b-4af2-aae2-9365c114a409,2,170,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
8a9e6a73-da41-4986-b88d-1b2cb82de26d,1,173,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
f914ce92-e157-42af-b903-5ba100c26591,1,121,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
3adb064a-9288-4c86-a543-4071a5083232,2,50,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
7f3f9804-b771-4395-9f55-a6c04048893d,2,154,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
40158050-6bf4-47b5-9e2a-eb0fa2d2e49a,1,135,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
d4ab0c21-4b3d-4a5d-99a4-c94ed01eea5f,1,36,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
4c36c624-8ee3-409d-b366-07705ce9e811,1,103,1,2,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
d8e9e970-c38c-49f1-9117-e10ab5852fb0,1,163,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
ceceec5e-1ed0-452d-93c9-0b7d3915b054,1,56,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
b63bc139-3f33-45d1-9270-9b785e57f714,1,121,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
032ebc3b-d5be-47a1-86f5-e185217576af,1,61,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
ef04dbac-39de-4b57-936c-088a0a69e018,1,90,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
be2f5fd4-91b6-4575-9b83-bf61b735eaa5,2,93,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
4be22963-afda-43fd-8e15-f0befb5e374a,2,159,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
0b78f107-d9ba-45b7-9f43-525aa92dd717,2,167,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
d3a88921-fe19-4c61-a042-a509f6755987,1,179,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
06e2e6a4-17d4-464e-a81a-a63e5b88aa7f,2,155,1,2,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
5da1fa7e-1654-4994-aee4-4b6f3043ee92,1,148,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
3890fe0e-bf0a-4c05-bf42-ad1c02d95e87,2,52,1,2,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
91c1556c-9c91-426d-a3b2-2f69ee562041,1,149,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
d7d7e72c-bc0e-4b85-bc36-3de91d933628,2,33,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
9c6cc5ac-0051-4880-8013-fb69ce969303,2,49,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
c7159576-8ac5-4d74-a3a6-2907aadefced,1,94,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
c9cadf84-0b0f-486d-ac9b-bdfdf31ece73,2,168,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
348a8e52-e6bd-451a-9685-cb6b0df75cf8,2,129,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
c41539c9-97f6-4c8f-a7a8-bd15ee3ee495,1,50,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
9e904157-9cea-4409-a078-53bf696308c9,1,124,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
3a19b6f1-12c5-449b-a8eb-fb386f9f80c7,1,127,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
c60ad44b-a946-4144-b8d6-7d0c0c0b3721,2,122,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
ace88bc5-5134-4d2a-8427-cf5c6259a58c,1,125,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
4f63b906-c949-4d68-9a1b-e35789b3b33c,2,38,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
dc490bf6-11e0-4b80-8d5d-5769a7b57211,2,146,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
e550ab59-ee00-4ebc-9cad-09047eeb8061,1,77,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
2de987c8-4151-45cc-b3af-97931f4a639f,1,170,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
5ecaafd2-dff6-4a9e-994e-ee09f3b508ee,2,78,1,2,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
f8d583d7-afc3-41df-b6e4-f57c32f80766,1,179,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
2de44c80-2d22-4834-bdfc-f40496f817c0,1,46,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
3d9e575b-3e62-4d92-99e1-13f16077ff9b,2,160,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
deb3f332-be81-4edf-a442-e50458e292c4,1,153,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
330fa69d-7d8e-4372-8d72-f1900c47e235,2,101,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
24c4e39a-2e99-4d00-815f-2097816f01ae,1,80,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
e38eedaf-83ef-484e-909c-d419216365b8,2,34,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
20603fac-f884-4a75-aaff-f0b701944329,1,157,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
84ca2304-edc6-43ec-ab75-936d82db53ef,1,104,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
b0080c90-aad4-4f4c-b014-071aff946797,1,101,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
7eaa85c0-3c91-484c-8f59-aea18fc11a04,1,58,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
178f119f-d3a9-4941-8d76-bafd0df0e15c,1,51,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
e6037234-9b56-4b26-ba5e-a02c97fdff09,2,152,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
aa0eae93-3c78-4ba8-9fa6-359108823291,2,34,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
c88e7508-3b21-4918-a84a-7ca83c316bf5,1,156,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
5dc97402-4871-4cc9-9ae7-e21db1a4aa0e,2,87,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
fee53c64-eb8c-47cd-80eb-51b2dcc90c67,2,58,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
86ec2bab-b084-4244-9395-eb94d93f1d06,1,102,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
3037f745-3e9a-4b99-930a-9a45d8d1f1c2,1,127,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
692d3a84-7fb3-49da-8905-101465809cbd,1,35,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
b0c6e35c-cdf3-4023-9d87-56f13567d4fb,1,47,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
b09b43b6-d909-4512-9769-ce4d5e5e36cc,1,54,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
57af07a4-22fc-436d-bf16-489d25e9f6e7,1,107,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
444633f0-3e54-41e7-a720-ff43857fce11,1,125,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
f35633ce-3154-4720-b48f-af7cb47b672b,1,108,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
d48c0e91-0f16-4fc2-9f73-979f15bbff4a,2,39,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
29e10753-4ca5-4209-8fc6-aa96c08dad3d,2,178,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
cf2e2b8a-b8d3-477e-8740-6a4c661387dc,1,93,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
c8e09f8d-2d13-400f-b4ef-93ab098c78ad,1,40,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
2e853a47-34b0-4f52-a2ef-7a5b1f30cd7e,2,68,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
c75aaa93-d0e4-41b2-9b6e-312a5670e330,1,95,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
d1f0ef15-8b24-4a14-9f4d-5cbf3ca593d4,2,89,1,2,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
2d0c7b6a-e374-46fb-aadb-8b2e5ca18559,2,98,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
5b8080a3-12ce-4db3-9615-c9edde96cb19,2,174,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
8cdd7b58-df7c-4cca-bf2e-a036764e74c1,1,118,1,2,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
217be208-aa19-43b6-bfde-02707da2f6a7,1,115,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
2bd92daa-186d-4951-9dac-795fb54b8aec,2,58,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
1f5f6710-3f16-41b2-afcd-271f93c06742,1,92,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
9e944af4-7203-4d69-95ad-2441218f12f3,2,104,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
450df439-e3f4-45ae-b256-07c2c15fb10c,2,111,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
b6eb0617-dff0-4539-95bc-880ac36375a6,1,105,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
bc13a204-b8d0-45f4-80a4-d10876e1fb9e,2,39,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
f8183485-f370-48d4-97c3-f1901aed84e8,2,158,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
eb860c78-8e6c-495c-94cb-486115adee55,1,127,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
9d6047bb-ba2a-4653-85a7-6a98d58676c4,1,76,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
2c91ea7c-c4ad-4623-84c0-8b52ba1892c0,1,88,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
062330ab-d0cf-471e-bb21-2b2cf943ac66,1,98,1,2,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
6fbf3b80-5318-4264-afee-a995c4e80d76,2,74,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
e0247205-624b-4fa5-94f6-4e28e31ee6c2,1,168,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
eab2f0c5-6f89-4b86-ae89-1492f2f04fd7,2,156,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
67e08772-fedd-43d9-88a6-15be10df6063,2,166,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
be0b4c5a-f343-4106-b254-9354e999e848,2,157,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
08a2bbb2-36fd-4a34-8f62-401c5a39a921,2,110,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
f6636a65-5705-44b7-83f6-8902b3e52fd0,2,147,1,2,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
15b36276-e75e-4d5b-b51f-67acc9818cb8,2,62,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
2656f942-960e-4e78-96cc-98239f2b06f2,2,167,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
9aeda9cf-e490-4246-9962-6587ef620043,1,121,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
466ce34d-141b-4d6a-939f-8d24b0f264ec,2,178,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
bf7ca396-5e4d-4999-b552-f8ea9a9a3c22,1,78,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
dca6c394-ccb4-43f9-91e3-ccaeebc7d8d0,1,115,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
ab8681f1-f6e5-4d1a-a4e2-0e2c9d538dd5,1,112,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
7d83a948-1e89-44dc-be77-26a0708c47b4,2,45,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
6003e860-ade8-4f17-87ef-2d7f82a88e45,1,105,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
22971f0e-c400-4717-883f-ad466a842d87,1,123,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
e51c4c1f-8d77-4534-8daa-2312d046f2f6,1,178,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
409ea72d-a012-4bbf-bbf3-1985fb9aec3e,1,147,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
e8c7e287-06f0-478a-8a10-bc90ff438e68,2,78,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
aaae2f81-bc37-4679-aa58-b8faccf5f9d2,2,38,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
d1b0c443-8930-4ed3-9958-2cd4582078a7,2,56,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
8b9c82b4-567f-4660-ba70-f44f6d663ba1,2,53,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
899baa30-5893-42d1-9116-5bdce2823fcc,2,170,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
bc3a5b13-b994-497a-9aa2-1e148b459970,2,30,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
a44ab4f1-b510-4f45-889c-3e10723ba683,1,80,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
2aba48c7-f31b-49e7-b83b-9e5937c3a146,1,40,1,2,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
1ae7bd35-d360-4ab7-8d3f-bb61e361f0d7,1,53,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
7e5c8afe-016a-4a6f-8d8e-61824d84f4ce,2,84,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
074b5825-454a-4629-a66f-b1b86feb1461,1,60,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
df631cd9-0b05-4525-a712-6a344abd2b0d,1,57,1,2,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
047e09a2-49ae-4c89-8c3a-4c69f8de774e,1,113,1,2,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
acecfe47-2204-4386-9e2b-752da26e101a,2,85,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
6eba57e0-f451-4405-8949-1e62fe7001e4,1,173,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
f41d6dbe-4714-46a2-9b1f-c8d234bc65a5,2,169,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
4e04da76-a53e-4694-8166-0f485edeb3c5,2,91,1,1,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
5f2816f3-e592-46ca-9c9a-fab10c5fc134,2,78,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
f5291c58-ddd0-43fb-9ba4-69056a8b9bc2,1,119,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
c4b24987-94ab-4f9c-9c65-5db0dbd17596,1,101,1,2,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
fd469cec-15bc-4a62-b918-b40ad9f498bd,1,94,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
07164c3f-5e59-463d-bc35-394157e8f414,1,88,1,1,3,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
ff0edc2c-ca54-4ff2-a09f-20b23e70dfa7,2,161,1,2,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
493e2917-2733-4c1f-9736-2be6a4d9147b,2,76,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
c61a9e52-7264-4b75-bd8d-267a78c71df8,1,92,1,1,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
322311ef-1440-4168-8951-7bedee8107b8,2,154,1,2,2,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
e2516b70-99cd-413e-a5c9-860805354a89,2,41,1,2,1,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
ebc44088-c7cf-4a5b-bbcc-02b2c101e619,2,115,1,1,4,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
9b82399c-43ad-4059-9416-bf9a0256e321,1,78,1,1,5,1,1,1,1,2,1,2,2,1,1,1,False,False,False,False
